Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
TPTQ.S22NE,1999.03,350,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,1999.06,342,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,1999.09,425,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,1999.12,421,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2000.03,345,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2000.06,314,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2000.09,376,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2000.12,311,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2001.03,218,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2001.06,281,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2001.09,326,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2001.12,280,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2002.03,296,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2002.06,406,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2002.09,433,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2002.12,486,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2003.03,390,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2003.06,500,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2003.09,606,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2003.12,546,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2004.03,620,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2004.06,610,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2004.09,691,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2004.12,633,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2005.03,576,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2005.06,567,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2005.09,613,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2005.12,558,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2006.03,488,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2006.06,497,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2006.09,602,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2006.12,581,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2007.03,577,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2007.06,546,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2007.09,773,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2007.12,604,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2008.03,479,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2008.06,1057,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2008.09,220,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2008.12,167,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2009.03,125,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2009.06,107,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2009.09,111,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2009.12,173,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2010.03,127,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2010.06,126,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2010.09,116,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2010.12,174,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2011.03,114,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2011.06,115,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2011.09,150,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2011.12,110,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2012.03,88,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2012.06,150,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2012.09,198,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2012.12,204,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2013.03,184,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2013.06,256,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2013.09,330,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2013.12,416,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2014.03,302,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2014.06,307,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2014.09,434,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2014.12,379,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2015.03,329,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2015.06,409,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2015.09,355,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2015.12,448,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2016.03,359,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2016.06,408,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2016.09,466,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2016.12,437,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2017.03,524,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2017.06,582,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2017.09,666,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2017.12,554,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2018.03,491,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2018.06,522,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2018.09,668,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2018.12,527,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2019.03,554,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2019.06,586,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2019.09,675,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2019.12,542,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2020.03,415,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2020.06,377,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2020.09,560,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2020.12,583,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2021.03,617,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2021.06,659,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2021.09,616,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2021.12,902,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2022.03,718,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2022.06,697,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2022.09,743,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2022.12,679,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2023.03,591,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2023.06,650,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2023.09,566,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2023.12,590,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2024.03,510,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2024.06,491,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2024.09,435,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2024.12,367,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NE,2025.03,354,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 4501 to 6500 Kg,,,,
TPTQ.S22NF,1974.03,58,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1974.06,72,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1974.09,93,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1974.12,99,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1975.03,98,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1975.06,127,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1975.09,105,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1975.12,97,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1976.03,103,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1976.06,80,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1976.09,156,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1976.12,115,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1977.03,17,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1977.06,14,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1977.09,15,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1977.12,34,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1978.03,21,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1978.06,36,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1978.09,17,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1978.12,10,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1979.03,17,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1979.06,13,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1979.09,12,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1979.12,19,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1980.03,1,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1980.06,9,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1980.09,9,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1980.12,4,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1981.03,14,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1981.06,8,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1981.09,8,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1981.12,9,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1982.03,2,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1982.06,17,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1982.09,46,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1982.12,42,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1983.03,28,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1983.06,19,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1983.09,25,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1983.12,45,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1984.03,68,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1984.06,33,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1984.09,44,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1984.12,56,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1985.03,59,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1985.06,63,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1985.09,101,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1985.12,72,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1986.03,81,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1986.06,77,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1986.09,85,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1986.12,53,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
TPTQ.S22NF,1987.03,70,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 6501 to 7500 Kg,,,,
